sigla_uf;id_municipio;zona;secao;ano;melhor_urbano
PR;4102208;71;6;2010;POINT(-52.0851258 -23.1157079)
PR;4102307;182;118;2010;
PR;4102406;58;24;2010;
PR;4102406;58;3;2010;POINT(-50.3700816 -23.1059023)
PR;4102406;58;48;2010;POINT(-50.3683378 -23.1117591)
PR;4102406;58;52;2010;
PR;4102406;58;55;2010;
PR;4102406;58;85;2010;
PR;4102406;58;92;2010;
PR;4102406;58;93;2010;
PR;4102406;58;98;2010;
PR;4102505;133;1;2010;POINT(-52.011932 -24.02401)
PR;4102505;133;19;2010;POINT(-52.01283 -24.03147)
PR;4102505;133;3;2010;POINT(-52.011932 -24.02401)
PR;4102604;131;119;2010;
PR;4102604;131;28;2010;
PR;4102604;131;5;2010;
PR;4102703;57;61;2010;POINT(-50.1805686 -23.1151166)
PR;4102752;107;143;2010;
PR;4102802;77;22;2010;POINT(-51.1901531 -22.9992144)
PR;4102802;77;27;2010;POINT(-51.1901531 -22.9992144)
PR;4102802;77;37;2010;POINT(-51.1901531 -22.9992144)
PR;4102802;77;41;2010;POINT(-51.1901531 -22.9992144)
PR;4102802;77;46;2010;POINT(-51.1901531 -22.9992144)
PR;4102901;153;165;2010;POINT(-51.544239 -26.1500841)
PR;4102901;153;171;2010;POINT(-51.55303 -26.1651162)
PR;4103008;170;3;2010;POINT(-52.78738 -24.24521)
PR;4103008;170;9;2010;POINT(-52.78738 -24.24521)
PR;4103040;38;143;2010;
PR;4103040;38;20;2010;POINT(-51.5436505 -24.8825921)
PR;4103040;38;213;2010;
PR;4103057;165;53;2010;POINT(-53.406518 -25.440779)
PR;4103057;165;55;2010;POINT(-53.406518 -25.440779)
PR;4103057;165;69;2010;
PR;4103057;165;71;2010;
PR;4103107;48;27;2010;POINT(-49.1128528 -25.2081827)
PR;4103107;48;44;2010;POINT(-49.11548 -25.2068)
PR;4103107;48;47;2010;POINT(-49.11548 -25.2068)
PR;4103107;48;53;2010;POINT(-49.1128528 -25.2081827)
PR;4103156;131;14;2010;
PR;4103156;131;23;2010;
PR;4103206;70;2;2010;POINT(-51.76796 -23.71312)
PR;4103206;70;8;2010;POINT(-51.76796 -23.71312)
PR;4103305;110;5;2010;POINT(-51.59269 -23.93788)
PR;4103404;159;45;2010;POINT(-51.7136564 -22.7894567)
PR;4103453;126;79;2010;POINT(-53.326 -24.61918)
PR;4103453;126;85;2010;POINT(-53.3321552 -24.6222983)
PR;4103479;97;34;2010;
PR;4103503;76;45;2010;POINT(-51.35587 -23.66457)
PR;4103503;76;57;2010;POINT(-51.35587 -23.66457)
PR;4103602;25;10;2010;POINT(-50.0755524 -23.04307)
PR;4103602;25;12;2010;POINT(-50.0755524 -23.04307)
PR;4103602;25;35;2010;POINT(-50.07753309 -23.03695201)
PR;4103602;25;36;2010;POINT(-50.07753309 -23.03695201)
PR;4103602;25;45;2010;
PR;4103701;181;113;2010;POINT(-51.235961 -23.3033259)
PR;4103701;181;17;2010;POINT(-51.21881 -23.31163)
PR;4103701;181;39;2010;POINT(-51.24368 -23.29029)
PR;4103701;181;4;2010;POINT(-51.26602 -23.27645)
PR;4103701;181;46;2010;
PR;4103701;181;54;2010;POINT(-51.25407 -23.27339)
PR;4103701;181;58;2010;POINT(-51.25753 -23.26882)
PR;4103701;181;76;2010;POINT(-51.25407 -23.27339)
PR;4103701;181;78;2010;POINT(-51.21624 -23.3069)
PR;4103701;181;96;2010;
PR;4103701;78;1;2010;POINT(-51.27831949 -23.27740568)
PR;4103701;78;11;2010;POINT(-51.27831949 -23.27740568)
PR;4103701;78;111;2010;POINT(-51.27831949 -23.27740568)
PR;4103701;78;13;2010;POINT(-51.27831949 -23.27740568)
PR;4103701;78;21;2010;POINT(-51.2845818 -23.2749217)
PR;4103701;78;22;2010;POINT(-51.2845818 -23.2749217)
PR;4103701;78;23;2010;POINT(-51.2845818 -23.2749217)
PR;4103701;78;27;2010;POINT(-51.2845818 -23.2749217)
PR;4103701;78;7;2010;POINT(-51.27831949 -23.27740568)
PR;4103800;150;33;2010;POINT(-51.5804 -23.60205)
PR;4103800;150;40;2010;POINT(-51.57697 -23.59832)
PR;4103909;169;21;2010;POINT(-52.8063221 -24.5915864)
PR;4103909;169;39;2010;
PR;4103958;44;201;2010;
PR;4104006;195;123;2010;POINT(-49.11875 -25.35197)
PR;4104006;195;20;2010;POINT(-49.11875 -25.35197)
PR;4104006;195;35;2010;
PR;4104006;195;8;2010;POINT(-49.0530493 -25.3061008)
PR;4104006;195;94;2010;POINT(-49.0721466 -25.338975)
PR;4104105;11;1;2010;
PR;4104105;11;138;2010;
PR;4104204;182;105;2010;
PR;4104204;182;108;2010;
PR;4104204;182;120;2010;
PR;4104204;182;31;2010;
PR;4104204;182;33;2010;
PR;4104204;182;40;2010;POINT(-49.3890007 -25.4550974)
PR;4104204;182;47;2010;
PR;4104204;182;54;2010;POINT(-49.50763 -25.35639)
PR;4104204;182;59;2010;POINT(-49.50763 -25.35639)
PR;4104204;182;64;2010;
PR;4104204;182;91;2010;
PR;4104204;9;160;2010;
PR;4104204;9;180;2010;
PR;4104204;9;193;2010;POINT(-49.5315616 -25.4534441)
PR;4104204;9;200;2010;
PR;4104204;9;214;2010;
PR;4104204;9;215;2010;
PR;4104204;9;217;2010;POINT(-49.5655134 -25.4545031)
PR;4104204;9;23;2010;POINT(-49.5315616 -25.4534441)
PR;4104204;9;26;2010;POINT(-49.5296764 -25.459711)
PR;4104204;9;28;2010;POINT(-49.5296764 -25.459711)
PR;4104204;9;31;2010;POINT(-49.5296764 -25.459711)
PR;4104204;9;37;2010;POINT(-49.5296764 -25.459711)
PR;4104204;9;43;2010;POINT(-49.527086 -25.454418)
PR;4104204;9;52;2010;POINT(-49.531512 -25.467133)
PR;4104204;9;62;2010;
PR;4104204;9;68;2010;
PR;4104204;9;75;2010;POINT(-49.5266526 -25.4630303)
PR;4104204;9;86;2010;POINT(-49.5624751 -25.4690617)
PR;4104253;171;164;2010;POINT(-49.38940715 -25.3923305)
PR;4104253;171;174;2010;POINT(-49.38940715 -25.3923305)
PR;4104253;171;179;2010;POINT(-49.35973432 -25.37677889)
PR;4104253;171;204;2010;POINT(-49.35973432 -25.37677889)
PR;4104253;171;210;2010;POINT(-49.36676145 -25.38000611)
PR;4104253;171;64;2010;POINT(-49.51345653 -25.18351046)
PR;4104253;171;82;2010;POINT(-49.3599471 -25.37648005)
PR;4104303;183;128;2010;POINT(-52.3557656 -24.0245202)
PR;4104303;183;132;2010;POINT(-52.3771317 -24.0177851)
PR;4104303;183;15;2010;POINT(-52.41931 -24.05539)
PR;4104303;183;23;2010;POINT(-52.3702914 -24.0236521)
PR;4104303;183;48;2010;POINT(-52.354285 -24.019304)
PR;4104303;183;52;2010;POINT(-52.3631258 -23.9977209)
PR;4104303;183;58;2010;
PR;4104303;183;67;2010;
PR;4104303;183;74;2010;POINT(-52.3702914 -24.0236521)
PR;4104303;183;75;2010;POINT(-52.41001 -24.05584)
PR;4104303;183;77;2010;POINT(-52.3904921 -24.0369771)
PR;4104303;183;89;2010;POINT(-52.356064 -24.022113)
PR;4104303;31;166;2010;
PR;4104303;31;178;2010;
PR;4104303;31;18;2010;
PR;4104303;31;19;2010;
PR;4104303;31;2;2010;
PR;4104303;31;41;2010;
PR;4104303;31;52;2010;
PR;4104402;106;2;2010;POINT(-51.34437 -24.57331)
PR;4104402;106;5;2010;
PR;4104428;44;13;2010;
PR;4104428;44;161;2010;
PR;4104428;44;327;2010;
PR;4104428;44;331;2010;
PR;4104428;44;42;2010;
PR;4104428;44;67;2010;
PR;4104501;107;20;2010;POINT(-53.8088688 -25.6717162)
PR;4104501;107;21;2010;POINT(-53.8088688 -25.6717162)
PR;4104501;107;44;2010;
PR;4104501;107;51;2010;
PR;4104501;107;9;2010;POINT(-53.79981 -25.66688)
PR;4104600;165;38;2010;
PR;4104600;165;4;2010;POINT(-53.61079 -25.48065)
PR;4104600;165;41;2010;
PR;4104600;165;77;2010;POINT(-53.61079 -25.48065)
PR;4104600;165;81;2010;
PR;4104659;16;152;2010;POINT(-50.12799 -24.9449)
PR;4104659;16;171;2010;POINT(-50.12799 -24.9449)
PR;4104709;56;21;2010;POINT(-49.7267848 -23.4317179)
PR;4104709;56;4;2010;POINT(-49.72065 -23.4263)
PR;4104808;143;128;2010;POINT(-53.4636832 -24.9601027)
PR;4104808;143;141;2010;
PR;4104808;143;157;2010;
PR;4104808;143;158;2010;
PR;4104808;143;175;2010;
PR;4104808;143;279;2010;
PR;4104808;143;280;2010;
PR;4104808;143;282;2010;
PR;4104808;143;291;2010;POINT(-53.442003 -24.987108)
PR;4104808;143;304;2010;
PR;4104808;143;309;2010;
PR;4104808;143;52;2010;
PR;4104808;143;90;2010;
PR;4104808;184;11;2010;
PR;4104808;184;110;2010;
PR;4104808;184;120;2010;POINT(-53.4490919 -24.9880535)
PR;4104808;184;127;2010;
PR;4104808;184;13;2010;
PR;4104808;184;131;2010;
PR;4104808;184;145;2010;
PR;4104808;184;58;2010;
PR;4104808;184;7;2010;POINT(-53.4036535 -24.9367031)
PR;4104808;184;78;2010;POINT(-53.4490919 -24.9880535)
PR;4104808;184;80;2010;POINT(-53.4490919 -24.9880535)
PR;4104808;184;85;2010;POINT(-53.4507473 -24.9570014)
PR;4104808;184;91;2010;POINT(-53.443 -24.99078)
PR;4104808;185;101;2010;POINT(-53.42493 -24.93028)
PR;4104808;185;110;2010;
PR;4104808;185;115;2010;POINT(-53.42493 -24.93028)
PR;4104808;185;123;2010;
PR;4104808;185;132;2010;POINT(-53.4195322 -24.9118318)
PR;4104808;185;25;2010;
PR;4104808;185;30;2010;
PR;4104808;185;40;2010;
PR;4104808;185;47;2010;POINT(-53.44632 -24.94684)
PR;4104808;185;49;2010;POINT(-53.44632 -24.94684)
PR;4104808;185;5;2010;
PR;4104808;185;53;2010;
PR;4104808;185;71;2010;
PR;4104808;185;81;2010;
PR;4104808;185;85;2010;
PR;4104808;185;92;2010;POINT(-53.4251645 -24.9387608)
PR;4104808;68;11;2010;POINT(-53.473197 -24.9433512)
PR;4104808;68;118;2010;POINT(-53.4556167 -24.9541314)
PR;4104808;68;270;2010;
PR;4104808;68;336;2010;
PR;4104808;68;339;2010;POINT(-53.4556167 -24.9541314)
PR;4104808;68;359;2010;POINT(-53.4042116 -24.9443943)
PR;4104808;68;362;2010;POINT(-53.4899826 -24.9454441)
PR;4104808;68;371;2010;
PR;4104808;68;378;2010;
PR;4104808;68;380;2010;POINT(-53.421281 -24.923917)
PR;4104808;68;382;2010;POINT(-53.4351204 -24.9200835)
PR;4104808;68;41;2010;
PR;4104808;68;42;2010;POINT(-53.4723701 -24.9534259)
PR;4104808;68;45;2010;POINT(-53.4723701 -24.9534259)
PR;4104808;68;9;2010;POINT(-53.473197 -24.9433512)
PR;4104808;68;95;2010;POINT(-53.4830682 -24.9638055)
PR;4104907;16;10;2010;POINT(-50.0129727 -24.7933827)
PR;4104907;16;104;2010;POINT(-49.9896336 -24.8027216)
PR;4104907;16;110;2010;POINT(-50.009496 -24.779153)
PR;4104907;16;178;2010;
PR;4104907;16;55;2010;POINT(-50.009496 -24.779153)
PR;4104907;16;60;2010;
PR;4104907;16;92;2010;
PR;4105003;166;18;2010;
PR;4105003;166;26;2010;
PR;4105003;166;90;2010;POINT(-53.1526939 -25.2113571)
PR;4105102;159;13;2010;POINT(-51.5936115 -22.8200962)
PR;4105102;159;26;2010;POINT(-51.5947237 -22.8240807)
PR;4105102;159;30;2010;POINT(-51.5947237 -22.8240807)
PR;4105102;159;31;2010;POINT(-51.5987776 -22.8133383)
PR;4105102;159;54;2010;POINT(-51.5977249 -22.8264563)
PR;4105201;7;19;2010;
PR;4105201;7;23;2010;
PR;4105201;7;47;2010;
PR;4105201;7;55;2010;POINT(-49.3481 -24.9)
PR;4105201;7;9;2010;POINT(-49.263905 -24.8255277)
PR;4105300;118;135;2010;POINT(-53.8511802 -25.1490292)
PR;4105300;118;65;2010;POINT(-53.8512823 -25.156684)
PR;4105300;118;74;2010;
PR;4105409;103;16;2010;POINT(-52.5259635 -25.8581052)
PR;4105409;103;50;2010;
PR;4105409;103;51;2010;
PR;4105409;103;52;2010;
PR;4105508;88;100;2010;
PR;4105508;88;101;2010;POINT(-52.6113079 -23.669565)
PR;4105508;88;105;2010;POINT(-52.6105897 -23.6468529)
PR;4105508;88;121;2010;POINT(-52.5977088 -23.6597193)
PR;4105508;88;136;2010;POINT(-52.5977088 -23.6597193)
PR;4105508;88;35;2010;POINT(-52.5977088 -23.6597193)
PR;4105508;88;53;2010;POINT(-52.6113079 -23.669565)
PR;4105508;88;55;2010;
PR;4105508;88;64;2010;
PR;4105508;88;66;2010;
PR;4105508;88;8;2010;POINT(-52.6105897 -23.6468529)
PR;4105508;88;84;2010;
PR;4105508;88;86;2010;POINT(-52.5977088 -23.6597193)
PR;4105508;88;93;2010;
PR;4105607;127;17;2010;POINT(-52.9428463 -23.3876571)
PR;4105607;127;8;2010;POINT(-52.9402324 -23.3877276)
PR;4105706;47;2;2010;POINT(-52.358003 -26.4082947)
PR;4105706;47;60;2010;
PR;4105706;47;70;2010;POINT(-52.358003 -26.4082947)
PR;4105706;47;72;2010;
PR;4105805;186;102;2010;
PR;4105805;186;11;2010;POINT(-49.1933354 -25.3681867)
PR;4105805;186;114;2010;
PR;4105805;186;117;2010;POINT(-49.1480849 -25.3271998)
PR;4105805;186;121;2010;
PR;4105805;186;122;2010;POINT(-49.1894512 -25.3684046)
PR;4105805;186;134;2010;POINT(-49.1480849 -25.3271998)
PR;4105805;186;136;2010;POINT(-49.179636 -25.3661472)
PR;4105805;186;148;2010;POINT(-49.14354758 -25.30751393)
PR;4105805;186;152;2010;POINT(-49.179164 -25.372321)
PR;4105805;186;16;2010;POINT(-49.1933354 -25.3681867)
PR;4105805;186;19;2010;POINT(-49.16530218 -25.35334976)
PR;4105805;186;208;2010;POINT(-49.1480849 -25.3271998)
PR;4105805;186;22;2010;POINT(-49.16530218 -25.35334976)
PR;4105805;186;226;2010;POINT(-49.15617217 -25.36062001)
PR;4105805;186;30;2010;POINT(-49.175947 -25.3473531)
PR;4105805;186;33;2010;POINT(-49.175947 -25.3473531)
PR;4105805;186;43;2010;POINT(-49.1894512 -25.3684046)
PR;4105805;186;47;2010;POINT(-49.1894512 -25.3684046)
PR;4105805;186;57;2010;POINT(-49.1861928 -25.3613441)
PR;4105805;186;6;2010;POINT(-49.19208 -25.35631)
PR;4105805;186;66;2010;POINT(-49.1783481 -25.3719228)
PR;4105805;186;75;2010;POINT(-49.1507551 -25.3389769)
PR;4105805;186;80;2010;POINT(-49.1894195 -25.3835052)
PR;4105805;186;9;2010;POINT(-49.1933354 -25.3681867)
PR;4105805;186;90;2010;POINT(-49.1358677 -25.354959)
PR;4105805;49;135;2010;
PR;4105805;49;156;2010;POINT(-49.1955709 -25.3427858)
PR;4105805;49;161;2010;
PR;4105805;49;170;2010;
PR;4105805;49;176;2010;POINT(-49.2085415 -25.3458476)
PR;4105805;49;196;2010;
PR;4105805;49;202;2010;
PR;4105805;49;203;2010;
PR;4105805;49;228;2010;POINT(-49.2222662 -25.2906191)
PR;4105805;49;237;2010;POINT(-49.2301914 -25.2923358)
PR;4105805;49;33;2010;POINT(-49.2223951 -25.3459755)
PR;4105805;49;55;2010;
PR;4105904;95;108;2010;
PR;4105904;95;16;2010;POINT(-51.96905 -22.83528)
PR;4105904;95;22;2010;POINT(-51.9691786 -22.8351273)
PR;4105904;95;27;2010;POINT(-51.9691786 -22.8351273)
PR;4105904;95;8;2010;POINT(-51.96905 -22.83528)
PR;4106100;79;6;2010;POINT(-50.171631 -23.6244109)
PR;4106209;10;29;2010;POINT(-49.52764 -25.6785)
PR;4106209;10;34;2010;
PR;4106308;126;107;2010;
PR;4106308;126;12;2010;
PR;4106308;126;21;2010;
PR;4106308;126;24;2010;
PR;4106308;126;4;2010;
PR;4106308;126;9;2010;
PR;4106308;126;90;2010;
PR;4106407;26;129;2010;
PR;4106407;26;131;2010;POINT(-50.66046 -23.1828)
PR;4106407;26;21;2010;POINT(-50.6442205 -23.1767087)
PR;4106407;26;48;2010;POINT(-50.66185 -23.1831)
PR;4106407;26;56;2010;
PR;4106407;26;6;2010;
PR;4106407;26;80;2010;
PR;4106456;32;58;2010;
PR;4106506;101;107;2010;
PR;4106506;101;45;2010;POINT(-52.5680478 -25.9842772)
PR;4106506;101;58;2010;POINT(-52.5680478 -25.9842772)
PR;4106506;101;60;2010;POINT(-52.5680478 -25.9842772)
PR;4106506;101;66;2010;
PR;4106506;101;81;2010;
PR;4106506;101;82;2010;
PR;4106506;101;86;2010;
PR;4106506;101;87;2010;
PR;4106506;101;88;2010;
PR;4106506;101;98;2010;
PR;4106555;133;35;2010;POINT(-52.11516 -24.1)
PR;4106555;133;36;2010;POINT(-52.11516 -24.1)
PR;4106555;133;38;2010;POINT(-52.11516 -24.1)
PR;4106571;115;34;2010;POINT(-53.10585667 -25.56104167)
PR;4106571;115;38;2010;POINT(-53.10585667 -25.56104167)
PR;4106571;115;49;2010;
PR;4106605;86;17;2010;
PR;4106605;86;30;2010;POINT(-53.07638 -23.77816)
PR;4106605;86;31;2010;POINT(-53.07638 -23.77816)
PR;4106803;153;116;2010;
PR;4106803;153;155;2010;POINT(-51.3497856 -26.0192465)
PR;4106803;153;159;2010;POINT(-51.3497856 -26.0192465)
PR;4106803;153;57;2010;
PR;4106803;153;59;2010;
PR;4106902;1;195;2010;POINT(-49.2904608 -25.4000803)
PR;4106902;1;196;2010;POINT(-49.2843755 -25.3886582)
PR;4106902;1;202;2010;POINT(-49.2843755 -25.3886582)
PR;4106902;1;329;2010;POINT(-49.2843755 -25.3886582)
PR;4106902;1;341;2010;
PR;4106902;1;364;2010;POINT(-49.26578 -25.4039)
PR;4106902;1;388;2010;POINT(-49.2625269 -25.4246984)
PR;4106902;1;391;2010;POINT(-49.2625269 -25.4246984)
PR;4106902;1;405;2010;POINT(-49.26825 -25.37229)
PR;4106902;1;411;2010;POINT(-49.26447 -25.3668)
PR;4106902;1;418;2010;POINT(-49.257854 -25.376371)
PR;4106902;1;432;2010;POINT(-49.26006 -25.36691)
PR;4106902;1;435;2010;POINT(-49.26006 -25.36691)
PR;4106902;1;442;2010;POINT(-49.26999 -25.51644)
PR;4106902;1;443;2010;POINT(-49.26999 -25.51644)
PR;4106902;1;456;2010;POINT(-49.2475183 -25.3920358)
PR;4106902;1;459;2010;POINT(-49.27421 -25.41544)
PR;4106902;1;465;2010;POINT(-49.27421 -25.41544)
PR;4106902;1;468;2010;POINT(-49.2551185 -25.3530632)
PR;4106902;1;477;2010;POINT(-49.2625269 -25.4246984)
PR;4106902;1;480;2010;POINT(-49.2622446 -25.3864775)
PR;4106902;1;487;2010;POINT(-49.27208 -25.39805)
PR;4106902;1;515;2010;
PR;4106902;1;525;2010;
PR;4106902;1;526;2010;POINT(-49.26825 -25.37229)
PR;4106902;1;527;2010;POINT(-49.2373071 -25.3842702)
PR;4106902;1;547;2010;POINT(-49.2373071 -25.3842702)
PR;4106902;1;550;2010;POINT(-49.274054 -25.4499445)
PR;4106902;1;567;2010;
PR;4106902;1;570;2010;POINT(-49.27831 -25.37481)
PR;4106902;1;593;2010;
PR;4106902;1;599;2010;
PR;4106902;145;291;2010;POINT(-49.29161 -25.53232833)
PR;4106902;145;292;2010;POINT(-49.29161 -25.53232833)
PR;4106902;145;297;2010;POINT(-49.268077 -25.5264044)
PR;4106902;145;302;2010;POINT(-49.268077 -25.5264044)
PR;4106902;145;327;2010;POINT(-49.3000709 -25.5184881)
PR;4106902;145;333;2010;POINT(-49.3000709 -25.5184881)
PR;4106902;145;346;2010;POINT(-49.29161 -25.53232833)
PR;4106902;145;353;2010;POINT(-49.274446 -25.5364367)
PR;4106902;145;372;2010;POINT(-49.2684788 -25.534911)
PR;4106902;145;374;2010;POINT(-49.28355086 -25.54451019)
PR;4106902;145;381;2010;POINT(-49.28355086 -25.54451019)
PR;4106902;145;402;2010;
PR;4106902;145;407;2010;POINT(-49.2658 -25.50003)
PR;4106902;145;424;2010;POINT(-49.27687 -25.51508)
PR;4106902;145;437;2010;POINT(-49.27687 -25.51508)
PR;4106902;145;438;2010;POINT(-49.27687 -25.51508)
PR;4106902;145;440;2010;POINT(-49.27687 -25.51508)
PR;4106902;145;450;2010;POINT(-49.2631859 -25.5117184)
PR;4106902;145;452;2010;
PR;4106902;145;463;2010;POINT(-49.27687 -25.51508)
PR;4106902;145;466;2010;POINT(-49.2706265 -25.529529)
PR;4106902;145;471;2010;POINT(-49.2871768 -25.5235771)
PR;4106902;145;488;2010;POINT(-49.2612093 -25.5426579)
PR;4106902;145;493;2010;POINT(-49.2612093 -25.5426579)
PR;4106902;145;499;2010;POINT(-49.2706265 -25.529529)
PR;4106902;145;511;2010;POINT(-49.2631859 -25.5117184)
PR;4106902;145;523;2010;POINT(-49.3045 -25.51961)
PR;4106902;145;530;2010;POINT(-49.2761753 -25.5449172)
PR;4106902;145;550;2010;POINT(-49.2793624 -25.5054199)
PR;4106902;145;553;2010;POINT(-49.2615862 -25.5337644)
PR;4106902;145;556;2010;POINT(-49.2615862 -25.5337644)
PR;4106902;145;564;2010;POINT(-49.2612093 -25.5426579)
PR;4106902;145;573;2010;POINT(-49.27293577 -25.54247471)
PR;4106902;145;579;2010;POINT(-49.2857188 -25.5688387)
PR;4106902;145;593;2010;POINT(-49.2522683 -25.5439566)
PR;4106902;145;618;2010;POINT(-49.2825599 -25.530053)
PR;4106902;145;639;2010;POINT(-49.2740937 -25.5067359)
PR;4106902;145;643;2010;POINT(-49.2857188 -25.5688387)
PR;4106902;145;644;2010;
PR;4106902;145;646;2010;POINT(-49.2615862 -25.5337644)
PR;4106902;145;649;2010;POINT(-49.27293577 -25.54247471)
PR;4106902;145;703;2010;POINT(-49.2673125 -25.498324)
PR;4106902;145;707;2010;POINT(-49.267798 -25.546852)
PR;4106902;145;718;2010;POINT(-49.2749559 -25.5276174)
PR;4106902;145;726;2010;POINT(-49.247129 -25.5539096)
PR;4106902;145;735;2010;
PR;4106902;145;737;2010;POINT(-49.2832717 -25.5356551)
PR;4106902;145;742;2010;POINT(-49.251626 -25.5401533)
PR;4106902;174;103;2010;POINT(-49.23956 -25.53596)
PR;4106902;174;119;2010;POINT(-49.2524904 -25.5080968)
PR;4106902;174;133;2010;POINT(-49.23816 -25.52102)
PR;4106902;174;140;2010;POINT(-49.23816 -25.52102)
PR;4106902;174;145;2010;POINT(-49.2441424 -25.5025933)
PR;4106902;174;152;2010;POINT(-49.2491992 -25.5169744)
PR;4106902;174;165;2010;POINT(-49.2427686 -25.495382)
PR;4106902;174;191;2010;POINT(-49.2543623 -25.5289027)
PR;4106902;174;195;2010;POINT(-49.2247213 -25.5153987)
PR;4106902;174;224;2010;POINT(-49.24114 -25.52971)
PR;4106902;174;229;2010;POINT(-49.2424251 -25.4982057)
PR;4106902;174;231;2010;POINT(-49.2427686 -25.495382)
PR;4106902;174;234;2010;POINT(-49.23882 -25.53702)
PR;4106902;174;237;2010;POINT(-49.2576373 -25.4896496)
PR;4106902;174;242;2010;POINT(-49.24814 -25.47571)
PR;4106902;174;244;2010;POINT(-49.24658 -25.4798)
PR;4106902;174;256;2010;POINT(-49.2214002 -25.5070192)
PR;4106902;174;257;2010;POINT(-49.2524904 -25.5080968)
PR;4106902;174;270;2010;POINT(-49.2464187 -25.5299817)
PR;4106902;174;283;2010;POINT(-49.2427686 -25.495382)
PR;4106902;174;287;2010;POINT(-49.2424251 -25.4982057)
PR;4106902;174;300;2010;POINT(-49.2464187 -25.5299817)
PR;4106902;174;306;2010;POINT(-49.24114 -25.52971)
PR;4106902;174;312;2010;POINT(-49.24814 -25.47571)
PR;4106902;174;315;2010;POINT(-49.2427686 -25.495382)
PR;4106902;174;317;2010;POINT(-49.233785 -25.52399)
PR;4106902;174;333;2010;POINT(-49.2490291 -25.5232951)
PR;4106902;174;37;2010;POINT(-49.2357525 -25.4995741)
PR;4106902;174;45;2010;POINT(-49.227459 -25.502442)
PR;4106902;174;56;2010;
PR;4106902;174;61;2010;POINT(-49.237771 -25.4634239)
PR;4106902;174;63;2010;POINT(-49.24658 -25.4798)
PR;4106902;174;65;2010;POINT(-49.24658 -25.4798)
PR;4106902;174;7;2010;POINT(-49.22847 -25.51021)
PR;4106902;174;81;2010;POINT(-49.25489 -25.5319)
PR;4106902;174;88;2010;POINT(-49.2464187 -25.5299817)
PR;4106902;174;9;2010;POINT(-49.22847 -25.51021)
PR;4106902;174;92;2010;POINT(-49.2464187 -25.5299817)
PR;4106902;175;104;2010;POINT(-49.30331 -25.5023)
PR;4106902;175;11;2010;POINT(-49.3483639 -25.501447)
PR;4106902;175;127;2010;POINT(-49.3483639 -25.501447)
PR;4106902;175;133;2010;POINT(-49.2928794 -25.5510796)
PR;4106902;175;147;2010;POINT(-49.31665 -25.49636)
PR;4106902;175;157;2010;POINT(-49.2928794 -25.5510796)
PR;4106902;175;172;2010;POINT(-49.325341 -25.5079879)
PR;4106902;175;173;2010;POINT(-49.2809825 -25.4963996)
PR;4106902;175;19;2010;POINT(-49.32368 -25.50394)
PR;4106902;175;190;2010;POINT(-49.3352617 -25.5096168)
PR;4106902;175;192;2010;POINT(-49.3315097 -25.559091)
PR;4106902;175;194;2010;POINT(-49.339091 -25.560104)
PR;4106902;175;195;2010;POINT(-49.3483639 -25.501447)
PR;4106902;175;200;2010;POINT(-49.3483639 -25.501447)
PR;4106902;175;214;2010;POINT(-49.3261812 -25.515406)
PR;4106902;175;226;2010;
PR;4106902;175;235;2010;POINT(-49.2969375 -25.5061683)
PR;4106902;175;240;2010;POINT(-49.339091 -25.560104)
PR;4106902;175;255;2010;
PR;4106902;175;271;2010;POINT(-49.3315097 -25.559091)
PR;4106902;175;290;2010;POINT(-49.33745 -25.58663)
PR;4106902;175;291;2010;POINT(-49.33854 -25.49549)
PR;4106902;175;305;2010;POINT(-49.3396897 -25.5452272)
PR;4106902;175;315;2010;POINT(-49.3261812 -25.515406)
PR;4106902;175;337;2010;POINT(-49.3349751 -25.5735619)
PR;4106902;175;42;2010;POINT(-49.31665 -25.49636)
PR;4106902;175;45;2010;POINT(-49.3261812 -25.515406)
PR;4106902;175;46;2010;POINT(-49.3261812 -25.515406)
PR;4106902;175;57;2010;POINT(-49.325341 -25.5079879)
PR;4106902;175;60;2010;POINT(-49.325341 -25.5079879)
PR;4106902;175;61;2010;POINT(-49.325341 -25.5079879)
PR;4106902;175;65;2010;POINT(-49.2809825 -25.4963996)
PR;4106902;175;69;2010;POINT(-49.2809825 -25.4963996)
PR;4106902;175;87;2010;POINT(-49.3014253 -25.5012632)
PR;4106902;175;88;2010;POINT(-49.3014253 -25.5012632)
PR;4106902;175;89;2010;POINT(-49.3014253 -25.5012632)
PR;4106902;175;95;2010;
PR;4106902;175;98;2010;
PR;4106902;176;107;2010;
PR;4106902;176;113;2010;
PR;4106902;176;114;2010;
